pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,St-Denis Jets,32,0,61,MMJHL,34,1982-83,16,29
14,Chicoutimi Sagueneens,16,0,22,QMJHL,56,1983-84,17,6
29,2 Teams,70,0,120,QMJHL,68,1984-85,18,50
15,Chicoutimi Sagueneens,25,0,55,QMJHL,41,1984-85,18,30
14,Granby Bisons,45,0,65,QMJHL,27,1984-85,18,20
69,2 Teams,62,0,98,QMJHL,63,1985-86,19,36
36,Granby Bisons,17,0,23,QMJHL,19,1985-86,19,6
33,Chicoutimi Sagueneens,45,0,75,QMJHL,44,1985-86,19,30
68,Longueuil Chevaliers,58,0,112,QMJHL,66,1986-87,20,54
86,Salt Lake Golden Eagles,20,0,27,IHL,69,1987-88,21,7
119,Salt Lake Golden Eagles,36,0,64,IHL,76,1988-89,22,28
173,Salt Lake Golden Eagles,48,0,91,IHL,67,1989-90,23,43
101,Salt Lake Golden Eagles,48,0,88,IHL,54,1990-91,24,40
2,Kalamazoo Wings,8,0,10,IHL,7,1991-92,25,2
13,Saint John Flames,7,5,11,AHL,17,2000-01,34,4
