average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,21,0,0,0,0,0,0,0,0,1935-36,NYR,0,0,[],0,,1
,28,0,0,NHL,22,0,33,0,0,0,0,0,0,1936-37,NYR,10,18,[],0,,45
,36,0,0,NHL,23,0,11,0,0,0,0,0,0,1937-38,NYR,17,19,"[{'link': '/awards/voting-1938.html#hart', 'name': 'Hart-4'}]",0,,45
,37,0,0,NHL,24,0,12,0,0,0,0,0,0,1938-39,NYR,18,19,"[{'link': '/awards/nhl_all_star.html#1939', 'name': None}]",0,,47
,38,0,0,NHL,25,0,22,0,0,0,0,0,0,1939-40,NYR,19,19,"[{'link': '/awards/nhl_all_star.html#1940', 'name': None}]",0,,48
,42,0,0,NHL,26,0,28,0,0,0,0,0,0,1940-41,NYR,14,28,[],0,,0
,33,0,0,NHL,27,0,37,0,0,0,0,0,0,1941-42,NYR,8,25,[],0,,48
,1,0,0,NHL,30,0,2,0,0,0,0,0,0,1944-45,NYR,0,1,[],0,,4
,9,0,0,NHL,31,0,25,0,0,0,0,0,0,1945-46,NYR,5,4,[],0,,49
,20,0,0,NHL,32,0,16,0,0,0,0,0,0,1946-47,NYR,4,16,[],0,,60
,16,0,0,NHL,33,0,25,0,0,0,0,0,0,1947-48,NYR,4,12,"[{'link': '/awards/nhl_all_star.html#1948', 'name': None}]",0,,55
,5,0,0,NHL,34,0,2,0,0,0,0,0,0,1948-49,NYR,0,5,[],0,,14
