giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,10,0,21,0,0,6,2,0,0,,FLA,0,0,[],0.0,0,2,-4,0,0,0,1997-98,0,,0,0,0,2
0,NHL,1,0,22,0,0,1,1,0,0,15,FLA,0,0,[],100.0,1,0,0,1,0,0,1998-99,0,15:26,0,0,0,0
0,NHL,80,0,23,0,0,49,18,0,1,932,TOT,0,0,[],8.2,4,14,-8,4,0,0,1999-00,0,11:39,0,16,0,13
0,NHL,66,0,23,0,0,44,16,0,1,778,FLA,0,0,[],9.1,4,12,1,4,0,0,1999-00,0,11:47,0,14,0,11
0,NHL,14,0,23,0,0,5,2,0,0,155,TBL,0,0,[],0.0,0,2,-9,0,0,0,1999-00,0,11:02,0,2,0,2
0,NHL,80,0,24,0,0,71,21,0,0,1262,TBL,0,0,[],9.9,6,14,-20,7,0,0,2000-01,0,15:47,1,44,0,14
0,NHL,29,0,25,0,0,24,4,0,0,377,FLA,0,0,[],4.2,1,3,-5,1,0,0,2001-02,0,13:00,0,10,0,3
0,NHL,75,0,26,0,0,67,7,0,0,798,TOT,0,0,[],3.0,2,5,-13,2,0,0,2002-03,0,10:38,0,38,0,5
0,NHL,58,0,26,0,0,54,7,0,0,619,FLA,0,0,[],3.7,2,5,-13,2,0,0,2002-03,0,10:40,0,26,0,5
0,NHL,17,0,26,0,0,13,0,0,0,180,STL,0,0,[],0.0,0,0,0,0,0,0,2002-03,0,10:34,0,12,0,0
0,NHL,69,1,27,0,0,36,11,0,0,683,STL,0,0,[],11.1,3,7,-2,4,0,1,2003-04,0,9:54,0,8,1,6
0,NHL,65,0,29,0,0,57,9,0,0,741,STL,0,0,[],5.3,1,6,-21,3,0,1,2005-06,0,11:24,1,33,1,5
0,NHL,59,0,30,0,0,50,11,0,0,729,STL,0,0,[],14.0,5,4,-7,7,0,2,2006-07,0,12:21,0,47,0,4
14,NHL,79,1,31,365,143,85,18,74,0,1135,STL,23,54.5,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-19'}]",5.9,4,13,-2,5,438,1,2007-08,105,14:22,0,22,2,11
9,NHL,62,1,32,286,43,22,9,33,0,683,VAN,18,48.1,[],9.1,2,7,1,2,265,0,2008-09,83,11:01,0,12,0,7
12,NHL,58,1,33,254,45,19,5,31,0,616,VAN,9,52.6,[],5.3,1,4,-4,1,282,0,2009-10,85,10:37,0,12,0,4
5,NHL,34,1,34,115,36,25,6,31,0,352,CHI,6,63.1,[],4.0,1,5,-2,1,197,0,2010-11,34,10:21,0,8,0,5
