league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,16,0,21,20,3,0,,MTL,[],10.0,2,1,0,2,0,1969-70,,0,2,0,1
NHL,29,1,22,33,11,2,,MTL,[],18.2,5,5,4,6,0,1970-71,,1,2,0,3
NHL,78,3,23,170,46,7,,CGS,[],11.8,17,26,-17,20,1,1971-72,,2,12,0,19
WHA,75,5,24,0,88,0,,NYW,[],0,17,53,0,35,0,1972-73,,18,17,0,0
WHA,60,1,25,0,24,0,,TOT,[],0,7,11,0,13,0,1973-74,,6,14,0,0
WHA,50,1,25,0,20,0,,NYJ,[],0,7,8,0,12,0,1973-74,,5,8,0,0
WHA,10,0,25,0,4,0,,EDO,[],0,0,3,0,1,0,1973-74,,1,6,0,0
WHA,77,0,26,178,58,0,,EDO,[],10.7,17,39,7,19,0,1974-75,,2,8,0,0
NHL,78,0,27,129,31,3,,CBH,[],8.5,9,20,-4,11,0,1975-76,,2,8,0,17
NHL,34,0,28,45,9,0,,DET,[],11.1,5,4,-10,5,0,1976-77,,0,2,0,4
WHA,29,0,29,70,15,0,,INR,[],11.4,4,7,-19,8,3,1977-78,,1,6,0,0
NHL,30,0,31,39,7,0,,CLR,[],7.7,2,4,-7,3,0,1979-80,,1,2,0,4
NHL,41,0,32,28,4,0,,CLR,[],3.6,1,3,-5,1,0,1980-81,,0,10,0,3
NHL,4,0,33,7,0,0,,LAK,[],0.0,0,0,-2,0,0,1981-82,,0,2,0,0
