game_winning_goals,takeaways,plus_minus,shots,faceoff_loses,shorthanded_assists,games_played,assists,faceoff_wins,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,pim,league,shotsPercentage,power_play_assists,hits,faceoff_percentage,blocks,age,total_shots,average_ice_time,awards,points,giveaways,even_strength_goals,total_ice_time,team
0,36,3,76,11,0,70,28,10,2014-15,25,0,4,3,34,NHL,5.3,3,56,47.6,17,19,155,13:14,[],32,26,1,927,TBL
1,8,1,25,10,0,21,6,9,2015-16,4,0,4,0,4,NHL,16.0,2,18,47.4,2,20,56,14:27,[],10,11,4,303,TBL
6,45,-13,183,124,0,73,32,96,2016-17,15,0,21,9,16,NHL,11.5,17,50,43.6,16,21,323,17:42,[],53,65,12,1293,TBL
