game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,-6,6,0,19,60,6,0,2014-15,0,0,0,0,TBL,,2,11,NHL
1,14.3,-1,35,1,20,290,17,9,2015-16,14,0,5,4,TBL,,14,63,NHL
