year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1978-79,18,4,15,4,0,OMJHL,18,Peterborough Petes,8
1978-79,18,2,0,1,0,M-Cup,5,Peterborough Petes,3
1979-80,19,6,19,9,0,OMJHL,14,Peterborough Petes,15
1979-80,19,0,6,0,0,M-Cup,5,Peterborough Petes,0
1980-81,20,1,15,2,0,OMJHL,5,Peterborough Petes,3
1981-82,21,0,2,4,0,AHL,9,Rochester Americans,4
1982-83,22,5,22,15,-4,AHL,15,Rochester Americans,20
1983-84,23,3,20,13,0,AHL,18,Rochester Americans,16
1986-87,26,0,2,4,0,AHL,5,Nova Scotia Oilers,4
1987-88,27,1,14,1,0,AHL,5,Nova Scotia Oilers,2
1988-89,28,2,2,3,0,AHL,7,New Haven Nighthawks,5
1994-95,34,0,6,2,0,AHL,5,Rochester Americans,2
