league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,56,1,18,87,31,5,,VAN,[],18.4,13,15,0,16,0,1983-84,,3,57,0,10
NHL,72,1,19,138,39,5,,VAN,[],15.2,17,18,-26,21,0,1984-85,,4,137,0,13
NHL,73,3,20,113,34,4,,VAN,[],12.4,8,20,-30,14,0,1985-86,,6,126,0,16
NHL,75,3,21,206,72,9,,BOS,[],17.5,29,36,23,36,0,1986-87,,7,143,0,27
NHL,69,3,22,207,69,10,,BOS,"[{'link': '/awards/nhl_all_star.html#1988', 'name': None}, {'link': '/awards/voting-1988.html#selke', 'name': 'Selke-18'}]",20.3,31,27,30,42,0,1987-88,,11,175,0,17
NHL,74,6,23,235,75,9,,BOS,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-6'}]",15.7,19,38,14,37,0,1988-89,,18,190,0,29
NHL,76,0,24,271,92,13,,BOS,"[{'link': '/awards/nhl_all_star.html#1990', 'name': None}, {'link': '/awards/voting-1990.html#selke', 'name': 'Selke-26'}]",20.3,30,37,10,55,0,1989-90,,25,117,0,24
NHL,69,8,25,262,91,10,,BOS,"[{'link': '/awards/nhl_all_star.html#1991', 'name': None}, {'link': '/awards/voting-1991.html#selke', 'name': 'Selke-19'}]",19.5,32,40,26,51,1,1990-91,,18,98,1,29
NHL,9,2,26,30,12,0,,BOS,[],30.0,8,3,9,9,0,1991-92,,1,16,0,3
NHL,13,1,27,45,18,1,,BOS,[],24.4,5,7,4,11,0,1992-93,,6,25,0,6
NHL,49,0,28,185,74,7,,BOS,"[{'link': '/awards/nhl_all_star.html#1994', 'name': None}, {'link': '/awards/voting-1994.html#hart', 'name': 'Hart-9'}, {'link': '/awards/masterton.html#1994', 'name': None}]",0,30,24,12,50,0,1993-94,,20,54,0,17
NHL,42,5,29,178,41,3,,BOS,[],15.2,11,14,7,27,0,1994-95,,0,72,0,11
NHL,49,3,30,191,46,8,,BOS,[],13.6,19,20,3,26,0,1995-96,,7,31,0,12
