giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
26,NHL,77,2,21,20,282,171,37,194,1,1222,DAL,66,35.5,"[{'link': '/awards/voting-2009.html#calder', 'name': 'Calder-17'}]",14.0,15,13,-11,24,11,0,2008-09,27,15:52,9,51,0,12
26,NHL,78,4,22,41,346,200,55,174,8,1419,DAL,58,31.7,[],13.5,24,28,-5,27,19,1,2009-10,32,18:12,2,64,1,19
34,NHL,79,3,23,15,381,212,45,159,5,1382,TOT,59,34.8,[],10.4,17,23,7,22,8,0,2010-11,26,17:30,5,66,0,18
26,NHL,59,3,23,10,270,160,39,120,3,1044,DAL,51,41.2,[],13.1,16,18,8,21,7,0,2010-11,22,17:42,5,60,0,15
8,NHL,20,0,23,5,111,52,6,39,2,338,PIT,8,16.7,[],1.9,1,5,-1,1,1,0,2010-11,4,16:54,0,6,0,3
26,NHL,80,4,24,11,579,329,81,108,12,1531,PIT,30,26.7,"[{'link': '/awards/nhl_all_star.html#2012', 'name': None}, {'link': '/awards/voting-2012.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-2012.html#hart', 'name': 'Hart-22'}]",12.2,22,41,6,40,4,0,2011-12,15,19:08,0,87,0,29
7,NHL,40,6,25,5,249,136,36,56,7,699,PIT,11,16.7,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2013.html#AS', 'name': 'AS-16'}, {'link': '/awards/voting-2013.html#byng', 'name': 'Byng-62'}]",15.4,12,15,5,21,1,0,2012-13,17,17:28,9,26,0,8
22,NHL,59,4,26,13,427,238,61,58,15,1089,PIT,31,27.8,[],11.3,16,34,15,27,5,0,2013-14,23,18:27,11,55,0,19
31,NHL,67,6,27,10,429,222,37,71,1,1212,NSH,37,41.2,[],10.4,20,14,12,23,7,0,2014-15,30,18:05,3,57,0,13
25,NHL,82,3,28,19,474,268,58,113,10,1564,NSH,49,29.6,"[{'link': '/awards/voting-2016.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-2016.html#selke', 'name': 'Selke-23'}]",11.6,27,27,27,31,8,0,2015-16,31,19:04,4,65,0,17
30,NHL,70,5,29,3,338,202,41,84,8,1239,NSH,40,50.0,[],11.4,18,18,-10,23,3,0,2016-17,18,17:42,5,35,0,10
