giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,75,2,20,0,0,137,34,0,4,1021,MDA,0,0,"[{'link': '/awards/voting-2004.html#calder', 'name': 'Calder-15'}]",9.5,9,21,-6,13,0,0,2003-04,0,13:37,4,28,0,17
0,NHL,81,2,22,0,0,296,53,0,11,1347,MDA,0,0,[],9.5,14,25,-13,28,0,2,2005-06,0,16:38,12,48,0,14
0,NHL,81,1,23,0,0,172,28,0,3,1263,EDM,0,0,[],9.3,11,12,-29,16,0,0,2006-07,0,15:36,5,45,0,9
17,NHL,56,3,24,1,276,176,46,79,14,1020,PHI,18,75.0,[],11.4,13,26,2,20,3,0,2007-08,20,18:13,7,35,0,12
43,NHL,79,4,25,11,351,194,50,79,9,1239,PHI,20,47.6,[],12.9,19,25,1,25,10,0,2008-09,38,15:41,6,58,0,16
10,NHL,23,0,26,4,107,66,14,31,1,367,ANA,8,20.0,[],15.2,10,4,3,10,1,0,2009-10,10,15:58,0,18,1,2
17,NHL,54,2,27,20,221,129,31,63,9,844,TOT,18,37.5,[],10.9,10,17,-11,14,12,0,2010-11,29,15:37,4,33,0,8
7,NHL,26,1,27,7,93,54,13,22,4,344,ANA,4,50.0,[],9.3,3,8,-4,5,7,0,2010-11,12,13:13,2,14,0,4
10,NHL,28,1,27,13,128,75,18,41,5,500,TOR,14,27.8,[],12.0,7,9,-7,9,5,0,2010-11,17,17:51,2,19,0,4
41,NHL,66,3,28,37,342,191,67,110,13,1228,TOR,26,36.2,"[{'link': '/awards/voting-2012.html#AS', 'name': 'AS-13'}]",13.1,17,42,1,25,21,0,2011-12,25,18:37,8,48,0,29
5,NHL,16,3,29,5,67,42,18,31,0,258,TOR,9,37.5,[],26.2,8,7,8,11,3,0,2012-13,7,16:07,3,12,0,7
47,NHL,69,1,30,31,312,191,44,118,6,1274,TOR,25,43.6,[],11.5,16,22,-15,22,24,0,2013-14,35,18:28,6,44,0,16
22,NHL,55,1,31,2,170,97,21,78,1,852,TOR,36,66.7,[],10.3,8,11,-10,10,4,0,2014-15,20,15:29,2,26,0,10
7,NHL,46,2,32,4,178,102,14,58,2,673,TOR,12,0.0,[],10.8,9,3,-10,11,0,0,2015-16,14,14:37,2,12,0,1
