won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,5,NSH,296,29,4,106,0,17,0,-0.93,0,0,1,0,0,0,0,.901,2005-06,171,3.45,0,154
,0,NHL,4,STL,256,32,4,99,0,10,4,0.11,0,0,0,0,.750,0,3,.916,2008-09,119,2.34,0,109
