bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,AMHL,20,Red Deer Optimist Chiefs,1280,16,0,0,0,76,0,0,0,0,0,0,0,0,0,0,1992-93,0,3.56,0,0
0,WHL,5,Victoria Cougars,237,17,4,0,0,27,0,0,0,0,1,0,0,0,0,0,1993-94,0,6.84,0,0
0,WHL,44,Prince George Cougars,2288,18,30,0,0,192,0,0,1,1,8,0,0,0,0,0,1994-95,0,5.03,0,0
0,WHL,59,Prince George Cougars,3289,19,37,0,0,236,0,0,1,1,16,0,0,0,0,.900,1995-96,2365,4.31,0,2129
0,WHL,50,Prince George Cougars,2851,20,24,0,0,172,0,0,4,2,19,0,0,0,0,.900,1996-97,1725,3.62,0,1553
0,AHL,47,Cincinnati Mighty Ducks,2368,21,19,0,0,136,0,0,7,0,13,0,0,0,0,.903,1997-98,1397,3.45,0,1261
0,IHL,34,Milwaukee Admirals,1901,22,12,0,1,92,0,0,6,1,15,1,0,0,0,.906,1998-99,979,2.90,6,887
0,IHL,53,Milwaukee Admirals,2952,23,21,0,1,137,0,0,8,2,20,1,0,0,0,.904,1999-00,1434,2.78,12,1297
0,IHL,37,Milwaukee Admirals,2226,24,14,0,2,87,0,0,5,5,17,2,0,0,0,.920,2000-01,1083,2.35,21,996
0,AHL,48,Milwaukee Admirals,2755,25,21,0,2,116,0,0,7,2,17,1,0,1,0,.917,2001-02,1398,2.53,4,1282
0,AHL,50,San Antonio Rampage,2914,26,18,0,0,122,0,0,6,1,25,0,0,0,0,.921,2002-03,1554,2.51,8,1432
0,AHL,1,Milwaukee Admirals,60,27,0,0,0,2,0,0,0,0,1,0,0,0,0,.933,2003-04,30,2.00,0,28
0,Norway,20,Valerengen IF Oslo,1204,28,0,0,0,36,0,0,0,1,0,0,0,0,0,0,2004-05,0,1.79,0,0
0,WC-A,4,Canada,240,32,0,0,1,4,0,0,0,1,4,1,0,0,0,.965,2008-09,114,1.00,0,110
0,WC-A,7,Canada,343,33,4,0,1,16,0,0,0,0,3,1,0,0,0,.896,2009-10,154,2.80,0,138
