league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,40,1,24,64,19,1,,EDM,[],20.3,10,6,-2,13,1,1992-93,,2,25,0,5
NHL,28,0,25,26,8,0,,EDM,[],11.5,3,5,3,3,0,1993-94,,0,8,0,5
NHL,44,1,26,48,10,0,,PHI,[],6.3,3,7,-2,3,0,1994-95,,0,33,1,6
NHL,79,4,27,115,25,1,,PHI,[],13.0,11,10,25,15,4,1995-96,,0,89,1,8
NHL,0,4,28,153,32,1,,PHI,[],9.2,14,18,7,14,0,1996-97,,0,41,1,16
NHL,82,2,29,126,24,2,,PHI,[],8.7,9,13,8,11,1,1997-98,,1,53,0,11
NHL,55,0,30,75,9,0,651,TOT,[],4.0,3,6,-5,3,0,1998-99,11:50,0,24,0,6
NHL,14,0,30,26,1,0,166,PHI,[],3.8,1,0,-2,1,0,1998-99,11:52,0,0,0,0
NHL,41,0,30,49,8,0,484,COL,[],4.1,2,6,-3,2,0,1998-99,11:49,0,24,0,6
NHL,75,3,31,104,19,0,1014,COL,[],10.6,10,8,12,11,1,1999-00,13:31,0,29,0,8
NHL,82,3,32,137,32,0,1180,COL,"[{'link': '/awards/clancy.html#2001', 'name': None}]",10.9,15,17,7,15,0,2000-01,14:23,0,68,0,17
NHL,64,2,33,67,18,0,881,TOT,[],11.9,7,10,2,8,1,2001-02,13:46,0,41,1,9
NHL,41,2,33,43,12,0,533,COL,[],14.0,5,6,0,6,1,2001-02,13:00,0,39,1,5
NHL,23,0,33,24,6,0,349,STL,[],8.3,2,4,2,2,0,2001-02,15:09,0,2,0,4
NHL,68,0,34,52,10,1,741,STL,[],7.7,3,6,7,4,0,2002-03,10:54,1,28,1,4
