average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,22,0,0,WHA,20,0,32,-25,99,0,0,0,0,1974-75,MIB,13,9,[],13.1,,49
,10,0,0,WHA,21,0,32,-15,34,1,0,0,0,1975-76,TOT,1,9,[],2.9,,48
,4,0,0,WHA,21,0,0,0,4,0,0,0,0,1975-76,EDO,0,4,[],0.0,,8
,6,0,0,WHA,21,0,32,-15,30,1,0,0,0,1975-76,CLC,1,5,[],3.3,,40
