year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2008-09,17,5,22,3,-5,QMJHL,49,Cape Breton Screaming Eagles,8
2009-10,18,9,31,15,11,QMJHL,67,Cape Breton Screaming Eagles,24
2010-11,19,26,37,20,-18,QMJHL,68,Cape Breton Screaming Eagles,46
2011-12,20,6,19,9,-5,QMJHL,23,Quebec Remparts,15
2011-12,20,14,27,12,-18,QMJHL,37,Cape Breton Screaming Eagles,26
2012-13,21,26,37,42,30,QMJHL,67,Quebec Remparts,68
2013-14,22,1,24,7,-9,AHL,46,San Antonio Rampage,8
2013-14,22,8,8,10,5,ECHL,20,Cincinnati Cyclones,18
2014-15,23,13,25,12,3,AHL,69,San Antonio Rampage,25
2015-16,24,11,4,3,0,AHL,19,Portland Pirates,14
2016-17,25,4,2,2,-1,AHL,15,2 Teams,6
2016-17,25,4,2,2,-1,AHL,13,Springfield Thunderbirds,6
2016-17,25,0,0,0,0,AHL,2,San Diego Gulls,0
