bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,IHL,4,Salt Lake Golden Eagles,188,22,3,0,0,14,0,0,0,0,0,0,0,0,0,0,1990-91,0,4.47,0,0
0,IHL,1,Salt Lake Golden Eagles,60,23,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1991-92,0,7.00,0,0
0,AHL,1,St. John\'s Maple Leafs,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992-93,0,0.00,0,0
