year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1981-82,16,0,15,0,0,WHL,2,Calgary Wranglers,0
1982-83,17,6,46,1,0,WHL,16,Calgary Wranglers,7
1983-84,18,5,0,2,0,WHL,4,Calgary Wranglers,7
1984-85,19,6,15,4,0,WHL,7,Calgary Wranglers,10
1985-86,20,2,9,2,0,AHL,6,Fredericton Express,4
1987-88,22,3,35,5,0,AHL,13,Fredericton Express,8
1988-89,23,3,0,0,0,AHL,4,Halifax Citadels,3
1989-90,24,0,2,0,0,AHL,2,Halifax Citadels,0
1991-92,26,7,9,12,0,AHL,19,Adirondack Red Wings,19
1992-93,27,2,9,9,0,AHL,10,Adirondack Red Wings,11
1993-94,28,3,2,3,0,IHL,5,Las Vegas Thunder,6
1994-95,29,3,9,2,0,IHL,10,Las Vegas Thunder,5
1995-96,30,2,15,5,0,IHL,9,Las Vegas Thunder,7
1996-97,31,0,0,0,0,IHL,2,Las Vegas Thunder,0
1997-98,32,1,2,2,0,IHL,4,Las Vegas Thunder,3
1998-99,33,2,27,3,0,Germany,8,Frankfurt Lions,5
1999-00,34,0,4,2,0,Germany,5,Frankfurt Lions,2
