pim,team,assists,plus_minus,points,league,games_played,year,age,goals
30,Lake Superior State,11,0,14,CCHA,37,1992-93,19,3
86,Lake Superior State,24,0,34,CCHA,45,1993-94,20,10
89,Lake Superior State,31,0,41,CCHA,40,1994-95,21,10
88,Lake Superior State,36,0,50,CCHA,38,1995-96,22,14
2,Baltimore Bandits,2,0,2,AHL,7,1995-96,22,0
92,Baltimore Bandits,9,0,13,AHL,51,1996-97,23,4
89,Detroit Vipers,21,0,34,IHL,79,1997-98,24,13
130,Detroit Vipers,28,0,43,IHL,66,1998-99,25,15
55,Michigan K-Wings,10,-14,12,IHL,55,1999-00,26,2
141,Frankfurt Lions,12,0,21,Germany,39,2000-01,27,9
99,Grand Rapids Griffins,8,10,11,IHL,36,2000-01,27,3
159,Eisbaren Berlin,15,0,22,Germany,48,2001-02,28,7
99,Eisbaren Berlin,23,0,35,Germany,50,2002-03,29,12
84,Eisbaren Berlin,13,0,21,Germany,48,2003-04,30,8
35,Bridgeport Sound Tigers,9,6,10,AHL,32,2004-05,31,1
