pim,team,assists,plus_minus,points,league,games_played,year,age,goals
98,Kingston Canadians,10,0,10,OMJHL,64,1974-75,17,0
117,Kingston Canadians,13,0,17,OMJHL,48,1975-76,18,4
134,St. Catharines Fincups,41,0,53,OMJHL,61,1976-77,19,12
65,Rochester Americans,12,0,15,AHL,32,1977-78,20,3
97,Rochester Americans,20,0,24,AHL,75,1978-79,21,4
63,Houston Apollos,30,0,35,CHL,55,1979-80,22,5
129,Wichita Wind,44,0,48,CHL,79,1980-81,23,4
94,Wichita Wind,28,0,32,CHL,49,1981-82,24,4
73,Wichita Wind,46,0,61,CHL,75,1982-83,25,15
83,Montana Magic,38,0,51,CHL,76,1983-84,26,13
13,Muskegon Lumberjacks,7,0,8,IHL,14,1985-86,28,1
113,Muskegon Lumberjacks,22,0,25,IHL,67,1986-87,29,3
