league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,3,0,22,0,1,0,,BOS,[],0,0,1,0,0,0,1965-66,,0,2,0,0
NHL,1,0,24,3,0,0,,LAK,[],0.0,0,0,-1,0,0,1967-68,,0,0,0,0
NHL,62,2,25,99,15,1,,DET,[],2.0,2,13,10,2,0,1968-69,,0,82,0,12
NHL,32,0,26,22,4,0,,DET,[],0.0,0,4,5,0,0,1969-70,,0,29,0,4
NHL,78,2,27,136,32,3,,VAN,[],7.4,8,22,9,10,0,1970-71,,2,61,0,19
NHL,38,0,28,32,2,0,,VAN,[],3.1,1,1,-11,1,0,1971-72,,0,36,0,1
WHA,73,2,29,0,64,0,,HSA,[],0,11,48,0,16,0,1972-73,,5,158,0,0
WHA,0,0,30,0,48,0,,HSA,[],0,6,41,0,7,0,1973-74,,1,126,0,0
WHA,78,0,31,236,64,0,,HSA,"[{'link': '/awards/wha_all_star.html#1975', 'name': 'ASW-2'}]",4.7,5,53,41,11,2,1974-75,,4,123,0,0
WHA,78,2,32,162,46,0,,HSA,[],6.2,6,36,29,10,2,1975-76,,2,71,0,0
WHA,80,0,33,177,68,0,,HSA,"[{'link': '/awards/wha_all_star.html#1977', 'name': 'ASW-2'}]",6.8,10,56,53,12,0,1976-77,,2,87,0,0
WHA,80,0,34,126,37,0,,HSA,[],4.8,4,31,-6,6,1,1977-78,,1,53,0,0
NHL,10,0,36,12,0,0,,EDM,[],0.0,0,0,-5,0,0,1979-80,,0,0,0,0
