year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1960-61,17,2,74,9,0,OHA-Jr.,38,St. Catharines Teepees,11
1961-62,18,3,128,16,0,OHA-Jr.,49,St. Catharines Teepees,19
1962-63,19,11,131,34,0,OHA-Jr.,50,St. Catharines Black Hawks,45
1962-63,19,0,2,1,0,AHL,2,Buffalo Bisons,1
1963-64,20,0,4,0,0,AHL,4,Buffalo Bisons,0
1963-64,20,9,78,14,0,CPHL,54,St. Louis Braves,23
1964-65,21,7,76,12,0,AHL,48,Buffalo Bisons,19
1965-66,22,6,101,26,0,AHL,63,Hershey Bears,32
1966-67,23,5,134,27,0,AHL,63,Hershey Bears,32
1967-68,24,8,180,27,0,AHL,72,Springfield Kings,35
1968-69,25,0,19,10,0,AHL,13,Springfield Kings,10
1969-70,26,3,14,15,0,AHL,22,Cleveland Barons,18
1971-72,28,7,10,4,0,AHL,12,Rochester Americans,11
1978-79,35,6,99,28,0,Austria,34,Innsbrucker EV,34
1979-80,36,2,28,27,0,CHL,57,Houston Apollos,29
1980-81,37,2,28,27,0,(none),57,(none),29
1981-82,38,0,10,4,0,IHL,12,Muskegon Mohawks,4
