pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Port Arthur Ports,1,0,2,TBSHL,16,1926-27,18,1
10,Fort William Forts,1,0,11,TBSHL,19,1927-28,19,10
32,Duluth Hornets,5,0,14,AHA,48,1929-30,21,9
30,Duluth Hornets,10,0,28,AHA,47,1930-31,22,18
24,Duluth Hornets,13,0,27,AHA,48,1931-32,23,14
12,Syracuse/Windsor,12,0,20,IHL,43,1933-34,25,8
15,Philadelphia Arrows,32,0,52,Can-Am,48,1934-35,26,20
26,New Haven Eagles,17,0,33,Can-Am,48,1935-36,27,16
0,Fort William Wanderers,0,0,2,TBSHL,1,1937-38,29,2
0,Duluth Zephyrs,13,0,21,TBSHL,11,1938-39,30,8
7,Duluth Zephyrs,13,0,31,USHL,26,1938-39,30,18
8,Geraldton Gold Miners,21,0,39,TBSHL,24,1939-40,31,18
2,Geraldton Gold Miners,3,0,9,TBSHL,12,1940-41,32,6
