year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,16,3,27,9,-7,WHL,67,Kootenay Ice,12
2004-05,17,32,18,21,27,WHL,66,Kootenay Ice,53
2005-06,18,33,30,42,17,WHL,72,Kootenay Ice,75
2006-07,19,30,40,46,24,WHL,58,Kootenay Ice,76
2007-08,20,2,4,1,-6,AHL,25,Hamilton Bulldogs,3
2007-08,20,6,4,4,3,ECHL,12,Cincinnati Cyclones,10
2008-09,21,20,24,19,27,AHL,79,Hamilton Bulldogs,39
2009-10,22,19,8,18,16,AHL,74,Hamilton Bulldogs,37
2010-11,23,10,48,11,17,AHL,65,Hamilton Bulldogs,21
2011-12,24,9,15,6,0,AHL,31,Springfield Falcons,15
2012-13,25,10,16,6,-8,AHL,62,Springfield Falcons,16
