year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,15,4,14,23,0,High-MA,20,Belmont Hill High School,27
1991-92,16,7,12,27,0,High-MA,28,St. Sebastian\'s Arrows,34
1992-93,17,8,16,30,0,High-MA,25,St. Sebastian\'s Arrows,38
1993-94,18,10,0,21,0,High-MA,24,St. Sebastian\'s Arrows,31
1994-95,19,3,62,17,0,H-East,35,Boston University Terriers,20
1994-95,19,1,0,0,0,WJC-A,7,United States,1
1995-96,20,7,43,18,0,H-East,37,Boston University Terriers,25
1996-97,21,10,54,24,0,H-East,39,Boston University Terriers,34
1997-98,22,4,40,26,0,H-East,37,Boston University Terriers,30
1998-99,23,1,43,4,-20,AHL,45,Syracuse Crunch,5
1999-00,24,0,40,12,-9,AHL,67,Wilkes-Barre Scranton Pens,12
2000-01,25,6,37,13,3,AHL,66,Wilkes-Barre Scranton Pens,19
2001-02,26,6,14,13,-8,AHL,31,Providence Bruins,19
2002-03,27,8,50,27,5,AHL,72,Providence Bruins,35
2003-04,28,5,38,16,0,Germany,47,Krefeld Pinguine,21
2004-05,29,3,26,18,0,AHL,65,Wilkes-Barre Penguins,21
2005-06,30,3,48,26,0,AHL,52,Wilkes-Barre Penguins,29
2006-07,31,1,24,4,0,Sweden,25,Linkopings HC,5
