bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,0,[],0,3.73,-6.24,628,WHA,0,22,0,553,0,0,0,109,75,.881,1973-74,CHC,0,0,0,0,0,20,1207
0,0,[],0,5.00,0,36,WHA,0,23,0,31,0,0,0,0,5,.861,1974-75,CHC,0,0,0,0,0,1,60
0,0,[],0,6.85,0,81,WHA,0,24,0,64,0,0,0,0,17,.790,1975-76,CNS,0,0,0,0,0,3,149
