year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,18,13,90,24,0,MJHL,49,Fort Garry Blues,37
1980-81,19,9,148,28,0,WHL,71,Saskatoon Blades,37
1981-82,20,25,150,45,0,MJHL,63,Fort Garry Blues,70
1982-83,21,13,115,29,0,CHL,80,Tulsa Oilers,42
1983-84,22,9,71,17,0,CHL,58,Tulsa Oilers,26
1984-85,23,6,18,20,0,AHL,36,New Haven Nighthawks,26
1984-85,23,0,0,1,0,WEC-A,3,Canada,1
1985-86,24,0,10,2,0,WEC-A,10,Canada,2
1987-88,26,2,4,1,0,AHL,3,New Haven Nighthawks,3
1992-93,31,0,8,2,0,AHL,5,Rochester Americans,2
2002-03,41,0,0,4,0,OHA-Sr.,6,Brantford Blast,4
2003-04,42,2,20,12,0,OHA-Sr.,16,Brantford Blast,14
