assists,team,goals,year,games_played,points,pim,age,plus_minus,league
9,Brandon Wheat Kings,5,1962-63,20,14,4,17,0,MJHL
30,Brandon Wheat Kings,20,1963-64,30,50,15,18,0,MJHL
21,Brandon Wheat Kings,18,1964-65,52,39,20,19,0,MJHL
42,Cranbrook Royals,39,1965-66,49,81,4,20,0,WIHL
36,Cranbrook Royals,23,1966-67,39,59,12,21,0,WIHL
0,Jersey Devils,1,1966-67,4,1,0,21,0,EHL
43,Cranbrook Royals,38,1967-68,44,81,4,22,0,WIHL
0,Portland Buckaroos,0,1968-69,3,0,0,23,0,WHL
43,Cranbrook Royals,45,1968-69,47,88,4,23,0,WIHL
2,Seattle Totems,0,1969-70,5,2,0,24,0,WHL
53,Cranbrook Royals,36,1969-70,47,89,10,24,0,WIHL
19,Calgary Stampeders,23,1970-71,40,42,2,25,0,ASHL
47,Spokane Jets,39,1971-72,49,86,30,26,0,WIHL
42,Salt Lake Golden Eagles,42,1972-73,72,84,21,27,0,WHL
32,Salt Lake Golden Eagles,20,1973-74,50,52,4,28,0,WHL
35,Spokane Flyers,19,1978-79,49,54,8,33,0,PHL
32,Cranbrook Royals,13,1979-80,47,45,10,34,0,WIHL
23,Cranbrook Royals,14,1980-81,36,37,0,35,0,WIHL
