power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,14,1,0,NHL,1981-82,20,1,VAN,,0,11,1,0,12,,,8.3,1
0,3,1,0,NHL,1982-83,21,0,VAN,,1,25,0,0,5,,,0.0,0
0,3,1,0,NHL,1985-86,24,0,VAN,,1,8,-2,0,4,,,0.0,0
