pim,team,assists,plus_minus,points,league,games_played,year,age,goals
46,Swan Valley Stampeders,8,0,8,MJHL,56,2004-05,16,0
2,Calgary Hitmen,0,-1,0,WHL,4,2004-05,16,0
35,2 Teams,10,3,10,WHL,53,2005-06,17,0
0,Calgary Hitmen,2,2,2,WHL,5,2005-06,17,0
35,Spokane Chiefs,8,1,8,WHL,48,2005-06,17,0
88,Spokane Chiefs,12,11,15,WHL,62,2006-07,18,3
98,Spokane Chiefs,22,27,26,WHL,72,2007-08,19,4
44,Houston Aeros,3,-4,3,AHL,65,2008-09,20,0
87,Houston Aeros,6,-6,9,AHL,69,2009-10,21,3
41,Houston Aeros,11,16,14,AHL,55,2010-11,22,3
34,Iowa Wild,6,-13,7,AHL,39,2014-15,26,1
43,Lake Erie Monsters,7,3,9,AHL,32,2015-16,27,2
11,Rochester Americans,0,3,0,AHL,10,2016-17,28,0
