goals_allowed_precentage,goalie_point_share,goals_saved_aboved_average,bad_start,year,awards,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0.1,0,0,2000-01,[],10,119,0,2,0,61,71,0,NYR,0,0,0,5.04,22,NHL,.859,0,2,0,0,2
0,0.0,0,0,2001-02,[],0,9,0,0,0,2,2,0,NYR,0,0,0,0.00,23,NHL,1.000,0,1,0,0,0
0,0.1,0,0,2002-03,[],2,39,0,0,0,16,18,0,NYR,0,0,0,3.08,24,NHL,.889,0,1,0,0,1
113,5.4,-13.54,0,2006-07,[],121,2548,3,4,0,1013,1134,3,TBL,1,0,0,2.85,28,NHL,.893,0,48,3,27,15
122,4.5,-23.26,17,2007-08,[],129,2549,6,0,19,1035,1164,1,TOT,2,0,47,3.04,29,NHL,.889,.404,47,1,21,16
121,4.5,-21.44,16,2007-08,[],124,2469,6,0,18,1005,1129,1,TBL,2,0,45,3.01,29,NHL,.890,.400,45,1,20,16
0,0.0,0,1,2007-08,[],5,80,0,0,1,30,35,0,DAL,0,0,2,3.75,29,NHL,.857,.500,2,0,1,0
