league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,80,4,20,114,38,2,,BUF,[],16.7,17,19,13,19,0,1977-78,,2,33,0,17
NHL,78,4,21,136,42,0,,BUF,[],14.7,18,22,15,20,0,1978-79,,2,56,0,22
NHL,80,2,22,155,60,2,,BUF,[],16.1,19,35,30,25,1,1979-80,,5,54,0,33
NHL,74,4,23,140,57,3,,BUF,"[{'link': '/awards/voting-1981.html#selke', 'name': 'Selke-27'}]",21.4,27,27,20,30,1,1980-81,,2,80,1,23
NHL,57,3,24,112,47,7,,BUF,"[{'link': '/awards/voting-1982.html#selke', 'name': 'Selke-22'}]",19.6,14,25,7,22,1,1981-82,,7,58,0,18
NHL,75,2,25,127,41,6,,BUF,"[{'link': '/awards/voting-1983.html#selke', 'name': 'Selke-30'}]",15.0,13,22,2,19,0,1982-83,,6,41,2,14
NHL,78,0,26,135,35,2,,BUF,"[{'link': '/awards/voting-1984.html#selke', 'name': 'Selke-25'}]",9.6,10,22,10,13,3,1983-84,,0,42,2,18
NHL,73,3,27,118,31,0,,BUF,"[{'link': '/awards/voting-1985.html#selke', 'name': 'Selke-12'}]",13.6,11,15,30,16,3,1984-85,,2,86,1,14
NHL,69,1,28,85,25,2,,BUF,[],14.1,12,13,-5,12,0,1985-86,,0,74,2,9
NHL,74,0,29,35,11,0,,DET,[],8.6,3,8,-4,3,0,1986-87,,0,49,0,8
