year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,17,21,0,35,0,KIJHL,30,Trail Smoke Eaters,56
1980-81,18,49,0,60,0,KIJHL,40,Trail Smoke Eaters,109
1981-82,19,78,0,61,0,KIJHL,40,Trail Smoke Eaters,139
1982-83,20,86,0,86,0,KIJHL,38,Trail Smoke Eaters,172
1983-84,21,22,36,21,0,GPAC,24,Brandon University Bobcats,43
1984-85,22,20,42,39,0,GPAC,24,Brandon University Bobcats,59
1985-86,23,27,54,40,0,CWUAA,28,Brandon University Bobcats,67
1986-87,24,28,30,35,0,AHL,61,Maine Mariners,63
1987-88,25,38,72,53,0,AHL,79,Utica Devils,91
1988-89,26,28,48,27,0,AHL,63,Utica Devils,55
1988-89,26,6,27,5,0,IHL,15,Milwaukee Admirals,11
1989-90,27,32,134,36,0,IHL,66,Milwaukee Admirals,68
1990-91,28,23,50,28,0,Italy,36,HC Cavalese,51
1991-92,29,27,37,24,0,IHL,73,Kalamazoo Wings,51
1992-93,30,12,56,18,0,IHL,60,Kalamazoo Wings,30
