year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,17,0,18,5,0,Fin-U18,8,Jokerit Helsinki U18,5
2002-03,18,1,8,1,0,Fin-Jr.,10,Blues Espoo Jr.,2
2003-04,19,0,0,2,0,Fin-Jr.,1,Blues Espoo Jr.,2
2003-04,19,0,0,0,0,Finland,9,Blues Espoo,0
2004-05,20,0,26,2,0,Fin-Jr.,7,Blues Espoo Jr.,2
2005-06,21,1,2,0,0,Finland,8,SaiPa Lappeenranta,1
2006-07,22,3,4,5,0,Finland,9,HPK Hameenlinna,8
2007-08,23,1,8,0,-2,AHL,6,Milwaukee Admirals,1
2009-10,25,4,18,4,0,Finland,14,JYP Jyvaskyla,8
2010-11,26,1,26,3,0,Finland,10,JYP Jyvaskyla,4
2011-12,27,1,4,0,0,KHL,6,Salavat Yulayev Ufa,1
2012-13,28,5,10,1,0,KHL,14,Salavat Yulayev Ufa,6
