average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,6,0,0,NHL,22,1,6,-1,19,2,3,0,0,1968-69,LAK,5,1,[],26.3,,11
,2,0,0,NHL,23,2,2,-1,6,0,0,0,0,1969-70,TOT,0,2,[],0.0,,13
,0,0,0,NHL,23,0,0,0,1,0,0,0,0,1969-70,LAK,0,0,[],0.0,,3
,2,0,0,NHL,23,2,2,-1,5,0,0,0,0,1969-70,DET,0,2,[],0.0,,10
,43,1,0,NHL,24,22,12,-22,182,13,2,0,6,1970-71,CGS,15,28,[],8.2,,74
,24,1,0,NHL,25,12,11,-18,107,11,1,0,0,1971-72,CGS,12,12,[],11.2,,73
,21,0,0,NHL,26,14,8,-13,77,5,1,0,1,1972-73,CGS,6,15,[],7.8,,47
,35,2,0,NHL,27,17,16,-47,149,13,1,0,4,1973-74,CGS,14,21,[],9.4,,76
,19,1,1,NHL,28,6,16,-36,137,7,0,2,3,1974-75,KCS,8,11,[],5.8,,77
,33,1,0,NHL,29,11,12,-24,139,15,4,0,3,1975-76,KCS,19,14,[],13.7,,79
,51,2,0,NHL,30,23,14,-18,145,19,5,0,4,1976-77,CLR,24,27,[],16.6,,78
,39,0,0,NHL,31,16,24,-15,104,9,8,0,6,1977-78,CLR,17,22,[],16.3,,62
,41,1,0,NHL,32,10,18,-28,104,15,8,0,8,1978-79,CLR,23,18,[],22.1,,79
,5,0,0,NHL,33,4,4,-4,6,0,1,0,0,1979-80,CLR,1,4,[],16.7,,15
