game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
4,17,126,0,71,25,1975-76,0,0,9,1,,WHA,7.1,0,20,110,[],34,8,,PHR
0,-26,130,1,79,25,1976-77,21,0,14,2,,NHL,10.8,3,21,92,[],39,12,,CLR
2,12,76,0,56,18,1977-78,16,0,7,0,,NHL,9.2,2,22,34,[],25,7,,PHI
1,-1,52,0,30,13,1978-79,9,0,4,0,,NHL,7.7,4,23,20,[],17,4,,PHI
