assists,year,games_played,points,goals,team,age,pim,plus_minus,league
5,1971-72,26,7,2,Medicine Hat Tigers,16,46,0,WCJHL
30,1972-73,58,53,23,Medicine Hat Tigers,17,208,0,WCJHL
73,1973-74,66,96,23,Medicine Hat Tigers,18,213,0,WCJHL
75,1974-75,64,115,40,Medicine Hat Tigers,19,159,0,WCJHL
17,1978-79,36,35,18,Maine Mariners,23,94,0,AHL
26,1979-80,77,49,23,Maine Mariners,24,106,0,AHL
14,1980-81,30,28,14,Wichita Wind,25,54,0,CHL
16,1981-82,25,19,3,Fredericton Express,26,6,0,AHL
