pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,HC Fribourg-Gotteron,0,0,0,Swiss,4,1998-99,18,0
8,HC Fribourg-Gotteron Jr.,1,0,2,Swiss-Jr.,2,1999-00,19,1
6,HC Fribourg-Gotteron,0,0,0,Swiss,4,1999-00,19,0
12,HC Fribourg-Gotteron,1,0,2,Swiss,5,2000-01,20,1
0,Springfield Falcons,1,3,1,AHL,6,2002-03,22,0
8,HC Geneve-Servette,0,0,0,Swiss,4,2004-05,24,0
33,HC Geneve-Servette,2,0,3,Swiss,5,2005-06,25,1
4,HC Geneve-Servette,0,0,0,Swiss,5,2006-07,26,0
16,HC Geneve-Servette,6,0,10,Swiss,16,2007-08,27,4
2,HC Geneve-Servette,2,0,3,Swiss,4,2008-09,28,1
22,HC Geneve-Servette,12,0,16,Swiss,20,2009-10,29,4
29,HC Geneve-Servette,3,0,7,Swiss,6,2010-11,30,4
14,HC Geneve-Servette,8,0,10,Swiss,9,2011-12,31,2
