average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,22,0,6,2,0,0,0,0,1,1989-90,BOS,0,1,[],0,,3
,1,0,0,NHL,23,1,10,-8,9,0,0,0,0,1990-91,BOS,0,1,[],0.0,,16
,5,0,0,NHL,24,4,29,-13,25,0,0,0,1,1991-92,BOS,0,5,[],0.0,,31
,36,0,0,NHL,25,7,70,-25,138,5,7,1,16,1992-93,TBL,12,24,[],8.7,,64
,43,0,0,NHL,26,14,86,-22,187,5,6,0,18,1993-94,TOT,11,32,[],5.9,,82
,6,0,0,NHL,26,1,12,-11,35,0,1,0,4,1993-94,TBL,1,5,[],2.9,,16
,37,0,0,NHL,26,13,74,-11,152,5,5,0,14,1993-94,EDM,10,27,[],6.6,,66
,9,0,0,NHL,27,6,6,-8,38,1,1,0,1,1994-95,NYI,2,7,[],5.3,,22
,5,0,0,NHL,28,2,10,-2,9,0,0,0,3,1995-96,NYI,0,5,[],0.0,,13
,7,0,0,NHL,29,4,8,0,49,2,1,0,0,1996-97,BOS,3,4,[],6.1,,27
