pim,team,assists,plus_minus,points,league,games_played,year,age,goals
74,Sherwood Park Mets,14,0,18,AMHL,31,1994-95,15,4
4,Portland Winter Hawks,0,0,0,WHL,2,1994-95,15,0
159,Portland Winter Hawks,31,0,40,WHL,72,1995-96,16,9
149,Portland Winter Hawks,32,28,44,WHL,72,1996-97,17,12
142,Portland Winter Hawks,57,75,68,WHL,72,1997-98,18,11
104,Portland Winter Hawks,21,-13,32,WHL,40,1998-99,19,11
4,Kansas City Blades,2,-5,3,IHL,5,1998-99,19,1
6,Canada,2,0,3,WJC-A,7,1998-99,19,1
58,Wilkes-Barre Scranton Pens,20,-7,28,AHL,44,1999-00,20,8
95,Wilkes-Barre Scranton Pens,18,4,24,AHL,43,2000-01,21,6
2,Wilkes-Barre Scranton Pens,0,1,0,AHL,1,2002-03,23,0
45,HC Ceske Budejovice,6,0,11,CzRep-2,19,2004-05,25,5
24,HC Mountfield Ceske Budejovice,5,0,7,CzRep,21,2012-13,33,2
