year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1949-50,18,3,0,1,0,QJHL,4,Verdun Jr. Maple Leafs,4
1950-51,19,3,14,10,0,OHA-Jr.,12,Barrie Flyers,13
1950-51,19,5,20,7,0,M-Cup,11,Barrie Flyers,12
1963-64,32,1,8,0,0,AHL,9,Quebec Aces,1
1964-65,33,0,0,0,0,AHL,4,Quebec Aces,0
1965-66,34,2,8,3,0,AHL,6,Quebec Aces,5
1966-67,35,1,12,4,0,AHL,5,Quebec Aces,5
1967-68,36,4,14,12,0,AHL,15,Quebec Aces,16
1968-69,37,2,10,1,0,AHL,4,Baltimore Clippers,3
1971-72,40,2,14,7,0,AHL,18,Baltimore Clippers,9
