league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,2,0,25,0,0,0,,NYR,[],0,0,0,0,0,0,1965-66,,0,2,0,0
NHL,32,0,27,34,2,0,,PIT,[],0.0,0,2,-2,0,0,1967-68,,0,36,0,2
NHL,62,1,28,99,18,6,,PIT,[],5.1,2,13,-35,5,1,1968-69,,2,81,0,7
NHL,14,0,29,11,0,0,,PIT,[],0.0,0,0,-4,0,0,1969-70,,0,16,0,0
NHL,77,1,30,104,29,4,,PIT,[],8.7,8,20,-13,9,0,1970-71,,1,95,1,15
WHA,69,0,32,0,29,0,,HSA,[],0,7,20,0,9,0,1972-73,,2,112,0,0
WHA,31,0,34,28,10,0,,CHC,[],0.0,0,10,-6,0,0,1974-75,,0,24,0,0
