average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,4,0,0,NHL,20,0,0,0,0,3,1,0,0,1963-64,MTL,4,0,[],0,,5
,17,0,0,NHL,21,0,10,0,0,3,4,0,0,1964-65,MTL,7,10,[],0,,55
,29,0,0,NHL,22,0,8,0,0,2,16,0,0,1965-66,MTL,18,11,[],0,,65
,40,0,0,NHL,23,0,14,0,0,5,0,0,0,1966-67,MTL,25,15,[],0,,69
,60,4,1,NHL,24,18,23,19,222,20,7,0,14,1967-68,MTL,28,32,[],12.6,,64
,87,8,0,NHL,25,30,31,19,245,29,14,0,14,1968-69,MTL,43,44,"[{'link': '/awards/nhl_all_star.html#1969', 'name': None}, {'link': '/awards/voting-1969.html#hart', 'name': 'Hart-9'}]",17.6,,76
,63,4,0,NHL,26,22,23,1,233,17,10,0,14,1969-70,MTL,27,36,[],11.6,,72
,73,5,0,NHL,27,21,21,20,197,19,18,0,15,1970-71,MTL,37,36,"[{'link': '/awards/nhl_all_star.html#1971', 'name': None}]",18.8,,65
,83,5,0,NHL,28,21,15,23,208,29,18,0,15,1971-72,MTL,47,36,"[{'link': '/awards/nhl_all_star.html#1972', 'name': None}, {'link': '/awards/voting-1972.html#byng', 'name': 'Byng-5'}]",22.6,,73
,79,4,0,NHL,29,30,18,50,194,34,6,0,9,1972-73,MTL,40,39,"[{'link': '/awards/nhl_all_star.html#1973', 'name': None}, {'link': '/awards/voting-1973.html#hart', 'name': 'Hart-9'}, {'link': '/awards/smythe.html#1973', 'name': None}]",20.6,,67
,73,9,0,NHL,30,25,18,16,187,30,10,0,8,1973-74,MTL,40,33,"[{'link': '/awards/voting-1974.html#hart', 'name': 'Hart-9'}]",21.4,,67
,74,2,0,NHL,31,28,32,15,176,18,11,0,17,1974-75,MTL,29,45,"[{'link': '/awards/voting-1975.html#AS', 'name': 'AS-7'}]",16.5,,76
,68,0,0,NHL,32,19,20,37,163,24,8,0,17,1975-76,MTL,32,36,[],19.6,,71
,53,2,0,NHL,33,24,8,27,122,19,6,0,4,1976-77,MTL,25,28,[],20.5,,60
,53,6,0,NHL,34,23,12,39,125,20,4,0,6,1977-78,MTL,24,29,[],19.2,,68
,7,0,0,NHL,35,4,2,5,23,2,0,0,1,1978-79,MTL,2,5,[],8.7,,15
