pim,team,assists,plus_minus,points,league,games_played,year,age,goals
9,Brandon Wheat Kings,1,0,2,WHL,14,1982-83,16,1
107,Brandon Wheat Kings,17,0,23,WHL,71,1983-84,17,6
305,2 Teams,39,0,47,WHL,63,1984-85,18,8
82,Brandon Wheat Kings,15,0,18,WHL,19,1984-85,18,3
223,Portland Winter Hawks,24,0,29,WHL,44,1984-85,18,5
286,Portland Winter Hawks,30,0,36,WHL,70,1985-86,19,6
261,Fredericton Express,5,0,5,AHL,67,1986-87,20,0
188,Fredericton Express,8,0,10,AHL,63,1987-88,21,2
181,Milwaukee Admirals,10,0,12,IHL,47,1988-89,22,2
238,Milwaukee Admirals,10,0,14,IHL,51,1989-90,23,4
33,Milwaukee Admirals,0,0,0,IHL,3,1990-91,24,0
2,Springfield Indians,1,0,1,AHL,1,1992-93,26,0
