year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1931-32,19,2,0,2,0,AHA,4,Chicago Shamrocks,4
1942-43,30,1,0,1,0,SSHL,1,Saskatoon RCAF,2
1944-45,32,0,0,0,0,QSHL,1,Montreal Royals,0
