year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,18,1,10,0,0,CIS,9,Dynamo Moscow,1
1993-94,19,2,50,3,0,CIS,39,Tivali Minsk,5
1993-94,19,1,10,1,0,WC-C,6,Belarus,2
1994-95,20,4,44,2,0,CIS,51,Tivali Minsk,6
1994-95,20,0,4,1,0,WC-C,4,Belarus,1
1995-96,21,7,123,23,0,IHL,76,Las Vegas Thunder,30
1996-97,22,1,12,4,0,AHL,12,Baltimore Bandits,5
1996-97,22,0,24,2,0,IHL,8,Las Vegas Thunder,2
1997-98,23,3,14,6,1,AHL,6,Cincinnati Mighty Ducks,9
1997-98,23,1,4,0,0,Olympics,7,Belarus,1
1997-98,23,1,2,0,0,WC-A,2,Belarus,1
1999-00,25,0,4,1,-6,WC-A,6,Belarus,1
2000-01,26,0,31,1,-1,WC-A,6,Belarus,1
2001-02,27,2,4,1,-6,Olympics,6,Belarus,3
2003-04,29,3,2,4,0,WC-B,5,Belarus,7
2004-05,30,8,36,12,0,Russia,35,Ak Bars Kazan,20
2004-05,30,1,2,0,-1,Oly-Q,2,Belarus,1
2007-08,33,0,6,2,3,WC-A,5,Belarus,2
2009-10,35,1,0,0,2,Olympics,4,Belarus,1
2009-10,35,1,8,1,-1,WC-A,6,Belarus,2
