giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,30,0,22,0,0,14,1,0,0,,MDA,0,0,[],0.0,0,1,-8,0,0,0,1996-97,0,,0,37,0,1
0,NHL,66,0,23,0,0,104,15,0,4,,MDA,0,0,[],4.8,4,10,7,5,0,0,1997-98,0,,1,70,0,6
0,NHL,74,0,24,0,0,123,16,0,8,1632,MDA,0,0,[],1.6,1,14,1,2,0,0,1998-99,0,22:03,1,65,0,6
0,NHL,71,0,25,0,0,116,10,0,2,1444,MDA,0,0,[],4.3,4,5,3,5,0,0,1999-00,0,20:21,1,94,0,3
0,NHL,50,0,26,0,0,73,6,0,0,1033,MDA,0,0,[],1.4,1,5,-14,1,0,0,2000-01,0,20:40,0,70,0,5
0,NHL,82,1,27,0,0,96,11,0,1,1757,MDA,0,0,[],4.2,4,7,-10,4,0,0,2001-02,0,21:25,0,97,0,6
0,NHL,61,0,28,0,0,93,12,0,0,1335,MDA,0,0,[],4.3,4,8,2,4,0,0,2002-03,0,21:53,0,78,0,8
0,NHL,82,2,29,0,0,145,15,0,0,1943,MDA,0,0,[],2.8,3,11,-1,4,0,1,2003-04,0,23:42,0,110,0,11
0,NHL,78,0,31,0,0,108,19,0,6,1756,MDA,0,0,[],0.9,1,18,17,1,0,0,2005-06,0,22:31,0,114,1,11
0,NHL,82,0,32,0,0,148,32,0,18,1913,FLA,0,0,[],4.1,4,26,-13,6,0,0,2006-07,0,23:20,2,102,0,8
35,NHL,82,1,33,1,250,111,30,162,7,1841,TOT,13,0.0,[],5.4,5,24,-4,6,0,0,2007-08,135,22:27,1,98,1,16
30,NHL,65,0,33,1,198,81,23,122,7,1513,FLA,10,0.0,[],3.7,2,20,-5,3,0,0,2007-08,114,23:17,1,75,1,12
5,NHL,17,1,33,0,52,30,7,40,0,328,COL,3,0,[],10.0,3,4,1,3,0,0,2007-08,21,19:17,0,23,0,4
36,NHL,70,0,34,0,242,93,21,107,6,1477,COL,18,0,[],4.3,3,17,-4,4,0,0,2008-09,143,21:06,1,72,0,11
7,NHL,14,0,35,0,38,22,6,21,0,263,COL,1,0,[],4.5,1,5,-1,1,0,0,2009-10,20,18:46,0,10,0,5
35,NHL,75,0,36,0,161,75,10,117,0,1347,DET,19,0,[],2.7,2,8,0,2,0,0,2010-11,109,17:58,0,48,0,8
