assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
30,10,37,26,19:24,7.5,3.4,27,1552,4,LW,10.9,24,MTL,/players/p/pacioma01.html,2,32,7,38,Max Pacioretty,12.3,2015,67,3,80,302
34,5,26,32,19:09,5.4,2.1,16,1571,9,C,7.5,24,MTL,/players/p/plekato01.html,1,46,7,8,Tomas Plekanec,10.5,2015,60,3,82,248
45,5,15,25,26:12,5.8,6.6,7,2149,13,D,12.4,32,MTL,/players/s/subbapk01.html,0,74,8,21,P.K. Subban,8.8,2015,60,0,82,170
40,1,10,36,24:55,4.3,6.4,6,2018,21,D,10.7,18,MTL,/players/m/markoan01.html,1,38,4,22,Andrei Markov,7.4,2015,50,0,81,135
34,4,14,28,17:15,3.1,2.5,12,1414,9,C,5.6,25,MTL,/players/d/deshada01.html,0,24,2,22,David Desharnais,15.6,2015,48,0,82,90
23,6,24,22,16:35,4.3,2.3,21,1360,5,RW,6.6,18,MTL,/players/g/gallabr01.html,0,31,3,18,Brendan Gallagher,9.4,2015,47,0,82,254
26,1,20,20,16:26,3.8,1.8,17,1314,9,C,5.6,17,MTL,/players/g/galchal01.html,0,39,3,8,Alex Galchenyuk,12.3,2015,46,0,80,163
19,1,10,26,12:11,1.7,2.0,10,962,0,RW,3.7,19,MTL,/players/w/weiseda01.html,0,34,0,21,Dale Weise,11.0,2015,29,0,79,91
12,7,15,25,15:30,1.4,1.1,14,1193,1,C,2.5,9,MTL,/players/e/ellerla01.html,2,42,1,-6,Lars Eller,10.0,2015,27,0,77,150
14,1,8,31,14:59,1.1,0.9,5,839,1,RW,2.0,13,MTL,/players/p/parenpi01.html,0,30,3,0,P.A. Parenteau,8.2,2015,22,0,56,97
14,0,4,30,12:58,-0.5,1.5,4,1063,0,LW,1.0,13,MTL,/players/p/prustbr01.html,1,134,0,6,Brandon Prust,5.1,2015,18,0,82,78
9,0,7,22,13:49,0.7,0.7,5,690,1,LW,1.4,8,MTL,/players/s/sekacji01.html,0,18,2,-2,Jiri Sekac,12.5,2015,16,0,50,56
11,0,3,28,19:49,0.2,3.4,3,1348,0,D,3.7,11,MTL,/players/e/emelial01.html,0,59,0,5,Alexei Emelin,7.0,2015,14,0,68,43
12,0,1,40,18:00,0.6,2.4,1,810,4,D,3.0,8,MTL,/players/g/gonchse01.html,0,16,0,7,Sergei Gonchar,2.2,2015,13,0,45,45
8,0,4,32,19:20,0.1,4.0,4,1392,0,D,4.0,8,MTL,/players/g/gilbeto01.html,0,30,0,10,Tom Gilbert,5.7,2015,12,0,72,70
8,0,1,22,15:42,-0.1,2.8,1,1005,2,D,2.6,6,MTL,/players/b/beaulna01.html,0,45,0,6,Nathan Beaulieu,1.6,2015,9,0,64,62
4,0,3,27,22:11,0.6,0.7,3,422,0,D,1.3,4,MTL,/players/p/petryje01.html,0,10,0,-3,Jeff Petry,13.0,2015,7,0,19,23
2,0,4,19,13:48,-0.1,0.3,3,455,0,LW,0.2,2,MTL,/players/d/delarja01.html,0,12,0,-5,Jacob de La Rose,10.5,2015,6,1,33,38
2,1,3,22,7:53,0.3,0.4,3,229,0,LW,0.7,2,MTL,/players/b/bournmi01.html,0,4,0,3,Michael Bournival,11.1,2015,5,0,29,27
3,1,1,34,10:51,-1.2,0.5,1,629,0,C,-0.8,3,MTL,/players/m/malhoma01.html,0,12,0,-6,Manny Malhotra,2.2,2015,4,0,58,46
4,0,0,36,14:10,-0.1,1.0,0,439,0,D,0.9,4,MTL,/players/w/weavemi01.html,0,6,0,0,Mike Weaver,0.0,2015,4,0,31,8
1,0,2,21,9:25,0.3,0.1,2,113,0,RW,0.4,1,MTL,/players/a/andrisv01.html,0,0,0,0,Sven Andrighetto,16.7,2015,3,0,12,12
2,0,1,22,13:18,-0.3,0.2,1,266,0,RW,-0.1,2,MTL,/players/s/smithde06.html,0,12,0,-2,Devante Smith-Pelly,3.6,2015,3,0,20,28
2,0,0,33,12:21,-0.2,-0.2,0,160,0,RW,-0.4,2,MTL,/players/b/bourqre01.html,0,6,0,-9,Rene Bourque,0.0,2015,2,0,13,18
2,0,0,22,12:04,0.0,-0.1,0,157,0,D,-0.1,2,MTL,/players/t/tinorja01.html,0,19,0,-5,Jarred Tinordi,0.0,2015,2,0,13,5
0,0,1,22,9:06,-0.2,0.1,1,164,0,LW,-0.1,0,MTL,/players/t/thomach01.html,0,7,0,-2,Christian Thomas,3.8,2015,1,0,18,26
1,0,0,34,12:44,0.0,0.0,0,64,0,D,0.0,1,MTL,/players/a/allenbr01.html,0,2,0,-2,Bryan Allen,0.0,2015,1,0,5,2
1,0,0,30,10:03,-0.3,0.1,0,141,0,C,-0.2,1,MTL,/players/m/mitchto01.html,0,8,0,-2,Torrey Mitchell,0.0,2015,1,0,14,10
1,0,0,27,60:15,0.0,0.0,0,3977,0,G,16.2,1,MTL,/players/p/priceca01.html,0,4,0,0,Carey Price,,2015,1,0,66,0
1,0,0,25,59:07,0.0,0.0,0,1005,0,G,2.7,1,MTL,/players/t/tokardu01.html,0,0,0,0,Dustin Tokarski,,2015,1,0,17,0
0,0,0,25,6:31,-0.1,0.0,0,20,0,LW,0.0,0,MTL,/players/b/bowmadr01.html,0,0,0,0,Drayson Bowman,,2015,0,0,3,0
0,0,0,24,9:07,-0.1,0.0,0,27,0,C,-0.1,0,MTL,/players/d/dumonga01.html,0,0,0,-1,Gabriel Dumont,0.0,2015,0,0,3,4
0,0,0,26,9:04,-0.2,0.0,0,82,0,C,-0.2,0,MTL,/players/f/flynnbr01.html,0,0,0,-2,Brian Flynn,0.0,2015,0,0,9,9
0,0,0,32,10:30,-0.3,0.1,0,105,0,LW,-0.2,0,MTL,/players/m/moentr01.html,0,4,0,0,Travis Moen,0.0,2015,0,0,10,9
0,0,0,24,12:39,-0.3,0.5,0,215,0,D,0.2,0,MTL,/players/p/patergr01.html,0,6,0,0,Greg Pateryn,0.0,2015,0,0,17,10
0,0,0,25,7:44,-0.2,-0.1,0,54,0,LW,-0.2,0,MTL,/players/t/tangrer01.html,0,17,0,-3,Eric Tangradi,0.0,2015,0,0,7,5
