assists,team,goals,year,games_played,points,pim,age,plus_minus,league
18,New Westminster Bruins,21,1983-84,67,39,133,17,0,WHL
32,New Westminster Bruins,25,1984-85,64,57,135,18,0,WHL
52,New Westminster Bruins,28,1985-86,71,80,180,19,0,WHL
65,2 Teams,43,1986-87,69,108,168,20,0,WHL
4,New Westminster Bruins,5,1986-87,8,9,22,20,0,WHL
61,Victoria Cougars,38,1986-87,61,99,146,20,0,WHL
19,Moncton Hawks,13,1987-88,73,32,206,21,0,AHL
34,Moncton Hawks,34,1988-89,54,68,286,22,0,AHL
29,Moncton Hawks,31,1989-90,65,60,277,23,0,AHL
22,Moncton Hawks,21,1990-91,63,43,144,24,0,AHL
33,2 Teams,31,1991-92,67,64,224,25,0,AHL
29,Baltimore Skipjacks,25,1991-92,55,54,190,25,0,AHL
4,Maine Mariners,6,1991-92,12,10,34,25,0,AHL
5,Providence Bruins,2,1993-94,6,7,4,27,0,AHL
2,Utah Grizzlies,2,1996-97,5,4,11,30,0,IHL
12,Houston Aeros,19,1997-98,79,31,128,31,4,IHL
13,2 Teams,17,1998-99,80,30,167,32,0,IHL
2,Houston Aeros,4,1998-99,29,6,87,32,0,IHL
11,Utah Grizzlies,13,1998-99,51,24,80,32,0,IHL
