year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1973-74,15,15,130,22,0,WCJHL,54,Edmonton Oil Kings,37
1974-75,16,33,284,39,0,WCJHL,67,Edmonton Oil Kings,72
1975-76,17,40,335,32,0,WCJHL,61,Edmonton Oil Kings,72
1976-77,18,46,226,46,0,WCJHL,55,2 Teams,92
1976-77,18,6,10,4,0,WCJHL,5,Portland Winter Hawks,10
1976-77,18,40,216,42,0,WCJHL,50,Calgary Centennials,82
1977-78,19,43,342,46,0,WCJHL,65,Portland Winter Hawks,89
1978-79,20,18,125,29,0,AHL,43,New Brunswick Hawks,47
1979-80,21,4,12,3,0,AHL,5,New Brunswick Hawks,7
1979-80,21,1,2,0,0,CHL,5,Dallas Black Hawks,1
1981-82,23,30,114,38,0,CHL,69,Tulsa Oilers,68
1982-83,24,17,56,33,0,AHL,63,Baltimore Skipjacks,50
