league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,44,1,18,45,18,2,,NJD,[],4.4,2,16,-7,2,0,1985-86,,0,74,0,14
NHL,68,0,19,68,10,0,,NJD,[],5.9,4,6,-31,4,0,1986-87,,0,109,0,6
NHL,78,3,20,113,31,6,,NJD,[],5.3,4,25,0,6,1,1987-88,,1,170,0,19
NHL,56,0,21,70,11,0,,NJD,[],4.3,3,8,-9,3,0,1988-89,,0,69,0,8
NHL,50,0,22,60,11,0,,TOT,[],1.7,1,10,-11,1,0,1989-90,,0,57,0,10
NHL,37,0,22,35,8,0,,NJD,[],2.9,1,7,-13,1,0,1989-90,,0,47,0,7
NHL,13,0,22,25,3,0,,QUE,[],0.0,0,3,2,0,0,1989-90,,0,10,0,3
NHL,80,0,23,109,18,1,,QUE,[],4.6,4,13,-13,5,1,1990-91,,0,89,3,9
NHL,69,0,24,71,13,0,,QUE,[],2.8,2,11,-12,2,0,1991-92,,0,80,1,10
NHL,24,0,25,17,5,0,,QUE,[],5.9,1,4,9,1,0,1992-93,,0,49,1,3
NHL,63,0,26,78,16,2,,QUE,[],7.7,6,10,16,6,0,1993-94,,0,80,0,8
NHL,40,0,27,36,9,0,,QUE,[],8.3,3,6,12,3,0,1994-95,,0,40,1,5
NHL,75,0,28,73,27,1,,COL,[],9.6,4,20,25,7,3,1995-96,,0,50,1,18
NHL,38,0,29,43,4,0,,TOT,[],0.0,0,4,-6,0,0,1996-97,,0,21,0,4
NHL,15,0,29,12,0,0,,TBL,[],0.0,0,0,-9,0,0,1996-97,,0,8,0,0
NHL,23,0,29,31,4,0,,TOR,[],0.0,0,4,3,0,0,1996-97,,0,13,0,4
NHL,10,0,30,5,0,0,,TOR,[],0.0,0,0,-9,0,0,1997-98,,0,6,0,0
