bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,QAAA,24,Richelieu Riverains,1440,15,8,0,0,91,0,0,2,0,14,0,0,0,0,0,1993-94,0,3.79,0,0
0,QAAA,21,Richelieu Riverains,1260,16,6,0,0,71,0,0,0,0,15,0,0,0,0,0,1994-95,0,3.38,0,0
0,ECAC,5,Cornell Big Red,179,17,2,0,0,15,0,0,0,0,1,0,0,0,0,0,1995-96,0,5.03,0,0
0,ECAC,11,Cornell Big Red,679,18,2,0,0,28,0,0,3,1,5,0,0,0,0,0,1996-97,0,2.47,0,0
0,QMJHL,34,Rimouski Oceanic,1913,19,11,0,0,118,0,0,3,0,17,0,0,0,0,.899,1997-98,1171,3.70,0,1053
0,WJC-A,4,United States,180,19,1,0,0,5,0,0,0,1,2,0,0,0,0,0,1997-98,0,1.67,0,0
0,AHL,47,Philadelphia Phantoms,2636,20,16,0,3,122,0,0,4,2,25,3,0,0,0,.909,1998-99,1334,2.78,0,1212
0,AHL,24,Philadelphia Phantoms,1405,21,10,0,0,58,0,0,0,3,14,0,0,0,0,.914,1999-00,677,2.48,0,619
0,IHL,22,Cincinnati Cyclones,1278,21,4,0,1,52,0,0,2,2,14,1,0,0,0,.924,1999-00,680,2.44,6,628
0,IHL,39,Cincinnati Cyclones,2261,22,14,0,1,119,0,0,5,2,18,1,0,0,0,.906,2000-01,1263,3.16,0,1144
0,AHL,40,Lowell Lock Monsters,2284,23,12,0,2,98,0,0,4,2,21,2,0,0,0,.921,2001-02,1246,2.57,2,1148
0,AHL,41,2 Teams,2252,24,17,0,0,106,0,0,4,3,18,0,0,0,0,.915,2002-03,1246,2.82,2,1140
0,AHL,17,Lowell Lock Monsters,861,24,10,0,0,51,0,0,0,1,6,0,0,0,0,.898,2002-03,498,3.55,0,447
0,AHL,24,Springfield Falcons,1391,24,7,0,0,55,0,0,4,2,12,0,0,0,0,.926,2002-03,748,2.37,2,693
0,AHL,43,Springfield Falcons,2433,25,24,0,0,109,0,0,5,2,10,0,0,0,0,0,2003-04,0,2.69,0,0
0,AHL,36,2 Teams,1946,26,22,0,0,112,0,0,2,0,8,0,0,0,0,.895,2004-05,1067,3.45,2,955
0,AHL,23,Utah Grizzlies,1231,26,12,0,0,77,0,0,1,0,6,0,0,0,0,.891,2004-05,704,3.75,0,627
0,AHL,13,Springfield Falcons,715,26,10,0,0,35,0,0,1,0,2,0,0,0,0,.904,2004-05,363,2.94,2,328
0,AHL,39,Rochester Americans,2198,27,15,0,0,120,0,0,1,0,21,0,0,0,0,.893,2005-06,1121,3.28,4,1001
0,AHL,4,Rochester Americans,244,28,0,0,0,10,0,0,0,0,4,0,0,0,0,.917,2006-07,120,2.46,0,110
0,Germany,19,Adler Mannheim,1129,28,0,0,1,49,0,0,0,0,0,1,0,0,0,0,2006-07,0,2.60,0,0
0,Germany,41,Hamburg Freezers,2397,29,23,0,3,113,0,0,0,1,17,2,0,1,0,0,2007-08,0,2.83,2,0
0,Germany,52,Hamburg Freezers,3109,30,25,0,4,139,0,0,0,2,27,4,0,0,0,0,2008-09,0,2.68,12,0
0,Germany,29,Hamburg Freezers,1547,31,16,0,1,85,0,0,0,2,11,1,0,0,0,0,2009-10,0,3.30,2,0
