bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,QAAA,2,Richelieu Riverains,104,15,0,0,0,11,0,0,0,0,1,0,0,0,0,0,1993-94,0,6.35,0,0
0,QAAA,2,Richelieu Riverains,153,16,1,0,0,11,0,0,0,0,1,0,0,0,0,0,1994-95,0,4.31,0,0
0,QMJHL,16,Rimouski Oceanic,895,19,3,0,0,51,0,0,0,1,11,0,0,0,0,0,1997-98,0,3.42,0,0
0,AHL,1,Philadelphia Phantoms,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1998-99,11,0.00,0,11
0,IHL,3,Cincinnati Cyclones,160,21,1,0,0,8,0,0,0,1,1,0,0,0,0,0,1999-00,0,3.00,0,0
0,IHL,5,Cincinnati Cyclones,318,22,4,0,0,15,0,0,0,0,1,0,0,0,0,0,2000-01,0,2.83,0,0
0,AHL,5,Lowell Lock Monsters,298,23,3,0,0,13,0,0,0,0,2,0,0,0,0,.908,2001-02,142,2.62,0,129
0,AHL,6,Springfield Falcons,368,24,3,0,1,16,0,0,0,1,3,1,0,0,0,.924,2002-03,210,2.61,2,194
0,Germany,11,Adler Mannheim,674,28,0,0,0,24,0,0,0,1,0,0,0,0,0,0,2006-07,0,2.14,0,0
0,Germany,1,Hamburg Freezers,63,29,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2007-08,0,3.81,0,0
0,Germany,9,Hamburg Freezers,563,30,6,0,1,28,0,0,0,0,3,1,0,0,0,0,2008-09,0,2.98,4,0
