pim,team,assists,plus_minus,points,league,games_played,year,age,goals
44,Blackie Bisons,43,0,55,AAHA,31,1985-86,16,12
30,Calgary North Stars,28,0,37,AMHL,18,1986-87,17,9
0,Calgary Wranglers,0,0,0,WHL,5,1986-87,17,0
38,Lethbridge Hurricanes,18,0,27,WHL,65,1987-88,18,9
113,Lethbridge Hurricanes,72,0,108,WHL,71,1988-89,19,36
149,Lethbridge Hurricanes,80,0,135,WHL,65,1989-90,20,55
73,Springfield Indians,55,0,87,AHL,73,1990-91,21,32
38,Springfield Indians,27,0,47,AHL,50,1991-92,22,20
86,Springfield Indians,38,0,58,AHL,55,1992-93,23,20
21,2 Teams,10,0,14,AHL,13,1993-94,24,4
21,Springfield Indians,4,0,4,AHL,4,1993-94,24,0
0,St. John\'s Maple Leafs,6,0,10,AHL,9,1993-94,24,4
82,Saint John Flames,50,0,81,AHL,67,1994-95,25,31
104,Atlanta Knights,48,0,73,IHL,71,1995-96,26,25
59,2 Teams,32,0,45,IHL,64,1996-97,27,13
0,Quebec Rafales,2,0,3,IHL,5,1996-97,27,1
59,Houston Aeros,30,0,42,IHL,59,1996-97,27,12
103,Grand Rapids Griffins,36,9,62,IHL,69,1997-98,28,26
102,Philadelphia Phantoms,46,7,69,AHL,67,1998-99,29,23
116,Philadelphia Phantoms,48,9,82,AHL,68,1999-00,30,34
98,Philadelphia Phantoms,57,14,88,AHL,74,2000-01,31,31
105,Philadelphia Phantoms,37,-2,59,AHL,66,2001-02,32,22
127,Philadelphia Phantoms,44,9,74,AHL,73,2002-03,33,30
44,Hamburg Freezers,23,0,37,Germany,52,2003-04,34,14
93,Kassel Huskies,19,0,36,Germany,52,2004-05,35,17
46,Iserlohn Roosters,21,0,42,Germany,46,2005-06,36,21
70,Iserlohn Roosters,17,0,30,Germany,40,2006-07,37,13
