pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,HC Olomouc Jr.,17,0,52,CzRep-Jr.,40,1996-97,15,35
0,HC Olomouc Jr.,23,0,52,CzRep-Jr.,38,1997-98,16,29
0,HC Olomouc,1,0,2,CzRep-2,12,1997-98,16,1
40,Calgary Hitmen,61,0,134,WHL,68,1998-99,17,73
94,Calgary Hitmen,52,41,111,WHL,61,1999-00,18,59
66,Calgary Hitmen,35,18,75,WHL,49,2000-01,19,40
8,Czech Republic,6,8,10,WJC-A,7,2000-01,19,4
22,Philadelphia Phantoms,22,-15,37,AHL,64,2001-02,20,15
34,Lowell Lock Monsters,16,-6,33,AHL,33,2003-04,22,17
0,HC Ocelari Trinec,0,0,0,CzRep,2,2004-05,23,0
12,HC Olomouc,0,0,0,CzRep-2,3,2004-05,23,0
48,Jokipojat Joensuu,10,0,19,Finland-2,21,2004-05,23,9
4,HC Thurgau,0,0,3,Swiss-2,4,2004-05,23,3
18,2 Teams,18,-11,37,AHL,63,2005-06,24,19
10,Lowell Lock Monsters,7,-6,13,AHL,25,2005-06,24,6
8,San Antonio Rampage,11,-5,24,AHL,38,2005-06,24,13
34,Mora IK,23,0,57,Sweden,54,2006-07,25,34
110,Brynas IF Gavle,24,0,55,Sweden,54,2007-08,26,31
48,Torpedo Nizhny Novgorod,15,0,50,KHL,56,2008-09,27,35
67,Torpedo Nizhny Novgorod,10,0,37,KHL,51,2009-10,28,27
8,KalPa Kuopio,8,0,15,Finland,16,2010-11,29,7
0,Neftekhimik Nizhnekamsk,1,0,10,KHL,24,2010-11,29,9
8,Rapperswil-Jona Lakers,3,0,5,Swiss,17,2011-12,30,2
4,HC CSOB Pojistovna Pardubice,3,0,8,CzRep,6,2011-12,30,5
4,HC CSOB Pojistovna Pardubice,3,0,8,CzRep,20,2012-13,31,5
