pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,Calgary Hitmen,25,0,46,WHL,20,1998-99,17,21
8,Calgary Hitmen,12,0,19,WHL,10,1999-00,18,7
0,Hartford Wolf Pack,0,0,0,AHL,2,1999-00,18,0
6,Calgary Hitmen,6,0,13,WHL,10,2000-01,19,7
0,Philadelphia Phantoms,1,0,5,AHL,5,2001-02,20,4
16,Mora IK,1,0,2,Sweden,4,2006-07,25,1
14,Torpedo Nizhny Novgorod,0,0,0,KHL,3,2008-09,27,0
2,Neftekhimik Nizhnekamsk,0,0,2,KHL,3,2010-11,29,2
0,Rapperswil-Jona Lakers,1,0,4,Swiss,5,2011-12,30,3
12,HC CSOB Pojistovna Pardubice,0,0,1,CzRep,4,2012-13,31,1
