pim,team,assists,plus_minus,points,league,games_played,year,age,goals
47,Trois-Rivieres Draveurs,3,0,4,QMJHL,26,1981-82,17,1
276,2 Teams,12,0,31,QMJHL,54,1982-83,18,19
200,Trois-Rivieres Draveurs,5,0,9,QMJHL,29,1982-83,18,4
76,Hull Olympiques,7,0,22,QMJHL,25,1982-83,18,15
26,Sherbrooke Jets,0,0,0,AHL,8,1983-84,19,0
184,2 Teams,35,0,83,QMJHL,60,1983-84,19,48
133,Hull Olympiques,25,0,54,QMJHL,39,1983-84,19,29
51,Chicoutimi Sagueneens,10,0,29,QMJHL,21,1983-84,19,19
160,Granby Bisons,24,0,49,QMJHL,32,1984-85,20,25
115,Sherbrooke Canadiens,12,0,18,AHL,56,1985-86,21,6
137,Sherbrooke Canadiens,18,0,27,AHL,44,1986-87,22,9
37,Fort Wayne Komets,1,0,2,IHL,4,1986-87,22,1
133,Moncton Hawks,14,0,22,AHL,48,1987-88,23,8
122,Halifax Citadels,19,0,30,AHL,53,1988-89,24,11
39,Halifax Citadels,3,0,3,AHL,21,1989-90,25,0
