year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1929-30,18,1,0,1,0,TBSHL,14,Fort William Forts,2
1930-31,19,10,25,1,0,TBSHL,22,Port Arthur Ports,11
1931-32,20,6,10,3,0,TBSHL,17,Port Arthur Ports,9
1932-33,21,10,10,5,0,IHL,37,Syracuse Stars,15
1935-36,24,1,0,3,0,Can-Am,5,Boston Cubs,4
1938-39,27,3,0,1,0,IAHL,4,Hershey Bears,4
1942-43,31,0,0,1,0,AHL,1,Washington Lions,1
1944-45,33,14,0,24,0,PCHL,15,Pasadena Panthers,38
1945-46,34,3,0,3,0,PCHL,11,Los Angeles Monarchs,6
1946-47,35,1,0,6,0,PCHL,3,Fresno Falcons,7
