year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,17,0,6,2,0,OHL,4,Windsor Spitfires,2
1994-95,18,4,10,4,0,OHL,10,Windsor Spitfires,8
1995-96,19,6,8,3,0,OHL,7,Windsor Spitfires,9
1996-97,20,0,9,4,0,AHL,23,Hershey Bears,4
1997-98,21,0,6,5,0,AHL,7,Hershey Bears,5
1998-99,22,0,6,0,0,AHL,3,Hershey Bears,0
1999-00,23,1,10,7,0,AHL,14,Hershey Bears,8
2000-01,24,1,0,3,0,AHL,12,Hershey Bears,4
2001-02,25,1,10,2,0,Finland,8,TPS Turku,3
2002-03,26,4,10,4,0,Germany,9,Eisbaren Berlin,8
2003-04,27,1,6,3,0,Germany,11,Eisbaren Berlin,4
2004-05,28,1,2,5,0,Germany,12,Eisbaren Berlin,6
2005-06,29,2,2,3,0,Swiss,6,HC Fribourg-Gotteron,5
