assists,team,goals,year,games_played,points,pim,age,plus_minus,league
5,Peterborough Roadrunners,2,1984-85,24,7,53,17,0,ON-Jr.B
24,Guelph Platers,3,1985-86,56,27,35,18,0,OHL
31,Guelph Platers,4,1986-87,44,35,20,19,0,OHL
1,Canada,0,1986-87,6,1,4,19,0,WJC-A
1,Hershey Bears,0,1986-87,3,1,0,19,0,AHL
13,Hershey Bears,2,1988-89,29,15,16,21,0,AHL
29,Hershey Bears,5,1990-91,45,34,20,23,0,AHL
0,Canada,1,1991-92,6,1,2,24,0,WC-A
19,Las Vegas Thunder,5,1996-97,44,24,38,29,0,IHL
23,Grand Rapids Griffins,4,1997-98,73,27,60,30,4,IHL
1,Grand Rapids Griffins,0,1998-99,4,1,6,31,2,IHL
