average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
13:25,0,11,0,0,0,NHL,23,7,0,8,10,58,0,4,0,0,0,0,0,2001-02,NJD,4,0,7,0,6.9,443,33,[]
14:48,0,25,3,0,0,NHL,24,12,0,23,5,129,0,10,0,2,0,1,0,2002-03,NJD,12,0,13,0,9.3,858,58,[]
14:44,0,29,8,0,0,NHL,25,5,0,36,19,174,0,21,0,0,0,3,0,2003-04,NJD,21,0,8,0,12.1,1105,75,[]
19:49,0,89,10,1,0,NHL,27,31,0,46,18,291,0,23,0,24,0,10,0,2005-06,NJD,48,0,41,0,16.5,1625,82,"[{'link': '/awards/voting-2006.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-2006.html#hart', 'name': 'Hart-13'}]"
18:49,0,45,4,0,0,NHL,28,13,0,36,-3,194,0,14,0,11,0,7,0,2006-07,NJD,25,0,20,0,12.9,1167,62,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-10'}]"
18:16,432,53,4,1,14,NHL,29,18,30,46,1,257,54.5,13,25,8,0,13,37,2007-08,NJD,22,52,31,37,8.6,1498,82,[]
16:58,431,60,1,3,28,NHL,30,31,51,32,12,248,38.6,14,81,3,1,8,28,2008-09,NJD,20,44,40,25,8.1,1374,81,"[{'link': '/awards/voting-2009.html#selke', 'name': 'Selke-46'}]"
20:45,409,46,3,0,33,NHL,31,12,7,26,3,237,53.8,18,6,10,0,6,36,2009-10,MTL,28,36,18,27,11.8,1266,61,[]
19:37,521,46,6,2,31,NHL,32,13,19,24,3,298,32.2,20,40,7,0,4,45,2010-11,MTL,29,87,17,27,9.7,1609,82,"[{'link': '/awards/voting-2011.html#selke', 'name': 'Selke-31'}]"
19:26,154,15,0,0,13,NHL,33,6,14,16,-7,75,42.4,6,19,2,0,1,15,2011-12,MTL,8,35,7,13,10.7,602,31,[]
18:07,198,26,3,0,23,NHL,34,10,14,8,3,112,33.3,9,28,5,0,2,23,2012-13,MTL,14,37,12,15,12.5,870,0,"[{'link': '/awards/voting-2013.html#byng', 'name': 'Byng-41'}]"
17:51,336,40,3,0,52,NHL,35,16,23,22,1,184,38.3,16,37,2,1,5,38,2013-14,MTL,18,46,22,21,9.8,1446,81,[]
18:03,253,35,2,1,31,NHL,36,16,69,18,-13,153,40.8,9,100,3,0,6,31,2014-15,BUF,13,61,22,20,8.5,1246,69,[]
17:44,275,33,2,0,36,NHL,37,16,54,12,-5,169,45.0,11,66,1,0,5,31,2015-16,BUF,12,46,21,21,7.1,1401,79,"[{'link': '/awards/voting-2016.html#byng', 'name': 'Byng-56'}]"
16:36,243,35,3,1,30,NHL,38,15,46,22,-11,149,43.4,11,60,3,1,4,28,2016-17,BUF,15,54,20,26,10.1,1362,0,[]
