pim,team,assists,plus_minus,points,league,games_played,year,age,goals
24,Powell River Paper Kings,5,0,11,BCJHL,30,1988-89,16,6
93,Powell River Paper Kings,35,0,45,BCJHL,60,1989-90,17,10
18,University of North Dakota,6,0,9,WCHA,33,1990-91,18,3
54,University of North Dakota,14,0,17,WCHA,35,1991-92,19,3
4,Canada,3,0,3,WJC-A,7,1991-92,19,0
34,University of North Dakota,15,0,23,WCHA,38,1992-93,20,8
38,University of North Dakota,17,0,22,WCHA,38,1993-94,21,5
22,Albany River Rats,22,0,27,AHL,77,1994-95,22,5
63,Albany River Rats,25,0,31,AHL,80,1995-96,23,6
6,Albany River Rats,8,0,8,AHL,32,1996-97,24,0
0,Albany River Rats,0,5,0,AHL,5,1997-98,25,0
0,Springfield Falcons,0,0,0,AHL,1,2005-06,33,0
