giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,33,0,20,0,0,31,4,0,0,,TOR,0,0,[],3.2,1,3,-15,1,0,0,1990-91,0,,0,30,0,3
0,NHL,15,0,21,0,0,11,1,0,0,,EDM,0,0,[],0.0,0,1,-6,0,0,0,1991-92,0,,0,43,0,1
0,NHL,9,0,22,0,0,7,1,0,0,,EDM,0,0,[],0.0,0,1,-4,0,0,0,1992-93,0,,0,0,0,1
0,NHL,61,0,23,0,0,65,11,0,1,,EDM,0,0,[],6.2,4,7,-15,4,0,0,1993-94,0,,0,104,0,6
0,NHL,47,1,24,0,0,69,22,0,3,,EDM,0,0,[],14.5,9,12,-4,10,0,1,1994-95,0,,0,89,0,9
0,NHL,77,3,25,0,0,95,18,0,2,,EDM,0,0,[],9.5,7,9,-25,9,0,2,1995-96,0,,0,149,0,7
0,NHL,73,1,26,0,0,110,20,0,1,,MTL,0,0,[],9.1,8,10,-19,10,0,1,1996-97,0,,1,128,0,9
0,NHL,67,1,27,0,0,51,15,0,1,,MTL,0,0,[],11.8,5,9,0,6,0,0,1997-98,0,,1,158,0,8
0,NHL,47,1,28,0,0,56,11,0,0,583,MTL,0,0,[],12.5,6,4,-2,7,0,0,1998-99,0,12:24,1,87,0,4
0,NHL,65,1,29,0,0,83,14,0,0,835,TOT,0,0,[],9.6,7,6,-12,8,0,0,1999-00,0,12:50,1,108,0,6
0,NHL,35,1,29,0,0,36,5,0,0,443,MTL,0,0,[],5.6,2,3,-7,2,0,0,1999-00,0,12:40,0,70,0,3
0,NHL,30,0,29,0,0,47,9,0,0,391,DAL,0,0,[],12.8,5,3,-5,6,0,0,1999-00,0,13:03,1,38,0,3
0,NHL,73,1,30,0,0,159,36,0,5,1015,SJS,0,0,[],11.9,15,17,4,19,0,0,2000-01,0,13:54,4,114,0,12
0,NHL,77,5,31,0,0,144,42,0,2,1041,SJS,0,0,[],18.1,20,16,11,26,0,0,2001-02,0,13:31,6,116,0,14
0,NHL,41,1,32,0,0,64,21,0,2,569,SJS,0,0,[],14.1,5,12,-7,9,0,0,2002-03,0,13:53,4,41,0,10
0,NHL,80,1,33,0,0,127,27,0,2,1116,SJS,0,0,[],10.2,12,14,-6,13,0,0,2003-04,0,13:57,1,84,0,12
0,NHL,71,2,35,0,0,122,21,0,4,945,SJS,0,0,[],8.2,9,11,-8,10,0,0,2005-06,0,13:19,1,84,0,7
0,NHL,58,0,36,0,0,65,13,0,1,719,LAK,0,0,[],10.8,6,6,-15,7,0,1,2006-07,0,12:24,0,85,1,4
24,NHL,47,1,37,22,65,35,8,49,0,413,LAK,7,45.0,[],14.3,5,3,1,5,18,0,2007-08,14,8:48,0,39,0,3
