average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
5:42,0,3,0,0,0,NHL,24,2,0,94,-1,20,0,1,0,0,0,0,0,2000-01,BUF,1,0,2,0,5.0,199,35,[]
6:08,0,5,1,0,0,NHL,25,3,0,129,-1,21,0,2,0,0,0,0,0,2001-02,BUF,2,0,3,0,9.5,215,35,[]
6:35,0,6,0,0,0,NHL,26,5,0,178,1,33,0,1,0,0,0,0,0,2002-03,BUF,1,0,5,0,3.0,382,58,[]
4:52,0,3,0,0,0,NHL,27,2,0,110,-2,20,0,1,0,0,0,0,0,2003-04,BUF,1,0,2,0,5.0,214,44,[]
4:54,0,9,0,0,0,NHL,29,5,0,87,-4,28,0,4,0,0,0,0,0,2005-06,ATL,4,0,5,0,14.3,250,51,[]
6:16,0,7,0,0,0,NHL,30,4,0,49,2,42,0,3,0,0,0,0,0,2006-07,ATL,3,0,4,0,7.1,282,45,[]
7:27,92,9,0,0,18,NHL,31,5,1,127,-10,64,25.0,4,3,0,0,0,16,2007-08,ATL,4,55,5,6,6.3,551,74,[]
7:33,109,13,0,0,13,NHL,32,10,1,176,-3,71,25.0,3,3,0,0,0,12,2008-09,ATL,3,77,10,12,4.2,574,76,[]
6:51,60,8,0,0,10,NHL,33,6,2,113,-1,39,50.0,1,2,1,0,0,11,2009-10,ATL,2,96,6,9,5.1,425,62,[]
8:57,85,10,1,0,19,NHL,34,4,0,87,1,51,0.0,6,3,0,0,0,11,2010-11,ATL,6,92,4,14,11.8,618,69,[]
6:35,38,0,0,0,10,NHL,35,0,1,115,-12,25,33.3,0,2,0,0,0,1,2011-12,NJD,0,89,0,6,0.0,336,51,[]
5:40,13,0,0,0,6,NHL,36,0,0,36,-4,5,0,0,0,0,0,0,1,2012-13,NYI,0,23,0,1,0.0,85,15,[]
6:25,31,4,0,0,6,NHL,37,2,0,88,0,21,0,2,0,0,0,0,1,2013-14,NYI,2,32,2,4,9.5,147,23,[]
7:12,13,2,0,0,4,NHL,38,0,0,30,-1,9,0,2,0,0,0,0,1,2014-15,NYI,2,10,0,1,22.2,72,10,[]
9:29,5,0,0,0,0,NHL,39,0,0,2,-3,3,0,0,0,0,0,0,1,2015-16,NYI,0,15,0,2,0.0,57,6,[]
