league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,73,0,30,0,50,0,,TOT,[],0,6,40,0,10,1,1972-73,,3,89,0,0
WHA,2,0,30,0,1,0,,LAS,[],0,0,0,0,1,0,1972-73,,1,2,0,0
WHA,4,0,30,0,0,0,,PHB,[],0,0,0,0,0,0,1972-73,,0,14,0,0
WHA,67,0,30,0,49,0,,CHC,[],0,6,40,0,9,1,1972-73,,2,73,0,0
WHA,77,4,31,0,51,0,,CHC,[],0,11,36,0,15,0,1973-74,,4,157,0,0
WHA,74,0,32,197,41,0,,TOT,[],5.1,7,31,3,10,0,1974-75,,3,150,0,0
WHA,57,0,32,169,32,0,,CHC,[],5.9,7,22,-3,10,0,1974-75,,3,126,0,0
WHA,17,0,32,28,9,0,,TRT,[],0.0,0,9,6,0,0,1974-75,,0,24,0,0
WHA,14,0,33,20,4,0,,DOT,[],0.0,0,4,-12,0,0,1975-76,,0,14,0,0
WHA,10,0,34,13,4,0,,INR,[],15.4,2,2,-1,2,0,1976-77,,0,8,0,0
